,Date,year,month,OVX_avg,OVX_sum,OVX_end,VIX_avg,VIX_sum,VIX_end,WorldOilProd,CrudeOilStock,PetroleumStockUS,PetroleumStockOECD,IndustrialProd,EconActivityShock,OilConsumptionDemandShock,InventoryDemandShock,OilSupplyShock,WTISpotPrice,GPR,CPI,StockVol,OilVol,VolRatio,ScaleFactor,OilInventory
128,2018-02-01,2018,2,26.6942105263157,507.19,26.92,22.4647368421052,426.83,16.23,11.318696576445449,1089.301,1879.022,4419.867,4.88984513991926,-0.100239295631739,-2.06871677697888,-0.509309429041351,-0.378462703571008,3.2164322436671844,64.4913711547852,249.529,0.005361661482903389,0.004703879582138676,0.877317525013064,2.3522167382819363,7.848649661529572
129,2018-03-01,2018,3,26.0014285714285,546.03,25.07,19.0238095238095,399.5,16.23,11.316509040583675,1090.395,1864.084,4378.352,4.886186377367999,-0.473910965995216,0.0695287873658371,-0.207059792171153,-0.492304187360419,3.224242503283204,111.962295532227,249.577,0.0032467440732917275,0.005207089601463557,1.6037881286356899,2.3487954405488165,7.8481979131515285
130,2018-04-01,2018,4,27.7057142857142,581.82,28.28,18.267619047619,383.62,16.23,11.312068463265257,1100.544,1867.696,4383.371,4.89153533989879,0.41106468065234,1.43405995324525,1.03905290605589,-0.468994505700733,3.2762371449748087,123.263473510742,250.227,0.002362677156709357,0.003925245166396426,1.6613548555501132,2.3469402943519717,7.856672359404787
131,2018-05-01,2018,5,26.6790909090909,586.94,27.61,14.1245454545454,310.74,16.23,11.308918755640846,1094.364,1873.069,4384.309,4.889621125145199,-0.646053386561868,2.2017784734256,-0.229071721131751,-0.802267416646567,3.328755762604252,125.666618347168,250.792,0.0009227112682870908,0.005961952048173326,6.461340890787013,2.3407087512526235,7.848382420250257
132,2018-06-01,2018,6,27.5242857142857,578.01,27.18,13.6780952380952,287.24,16.23,11.317275477964941,1075.167,1869.206,4373.039,4.888127197907553,-0.477839061447918,1.91751457907071,-1.31742653528896,0.354772104308694,3.297239646995829,103.968589782715,251.018,0.0006228670565062638,0.014675054576756899,23.5604924413101,2.3395168857793096,7.830175726318923
133,2018-07-01,2018,7,27.1190476190476,569.5,26.52,13.147619047619,276.1,16.23,11.322586413790653,1069.654,1874.625,4397.398,4.890948354031208,0.128630060005149,-0.28292220111822,0.0108352934362025,0.709210043124562,3.341263167681319,110.028427124023,251.214,0.0006544299866532812,0.01101639207203119,16.833568596647613,2.3457480829499233,7.827694873620105
134,2018-08-01,2018,8,25.2873913043478,581.61,25.02,12.5469565217391,288.58,16.23,11.331806744478554,1067.594,1891.869,4421.551,4.894810242030483,0.44568709792284,0.866507365046615,-0.360178121079429,-0.118574071662543,3.2974689641224963,112.741683959961,251.663,0.00047127250507354013,0.004069619117082585,8.635384142445437,2.3371338078905044,7.82208810761445
135,2018-09-01,2018,9,26.5384210526315,504.23,26.73,12.9105263157894,245.3,16.23,11.330968841579978,1076.693,1931.197,4422.895,4.891426590154896,-0.387659550758663,2.70841548144004,-0.890313702349927,-0.456577660968278,3.3267947071023407,75.0539093017578,252.182,0.00023007400996416112,0.004168073070505227,18.116227344211943,2.2902350200419743,7.810304026593289
136,2018-10-01,2018,10,28.6639130434782,659.27,30.12,19.3521739130434,445.1,16.23,11.344250094005142,1088.648,1915.062,4408.5,4.897316373066495,0.285818494679895,-1.69906887134256,1.47830847462397,1.31102121019123,3.3318348258666926,92.0164794921875,252.772,0.00457759382695213,0.006893692428686077,1.5059642006892648,2.3020142428809094,7.826476335816214
137,2018-11-01,2018,11,45.3228571428571,951.78,56.04,19.3890476190476,407.17,16.23,11.345825470162298,1098.946,1907.339,4395.891,4.891725230467463,-0.823530995448183,-9.65577549934988,0.265837389146606,1.30174107646087,3.1157359964266482,80.407585144043,252.594,0.0028373362910226263,0.012855322513274882,4.530771538766593,2.304724540315067,7.8370679816396125
