,Date,year,month,OVX_avg,OVX_sum,OVX_end,VIX_avg,VIX_sum,VIX_end,WorldOilProd,CrudeOilStock,PetroleumStockUS,PetroleumStockOECD,IndustrialProd,EconActivityShock,OilConsumptionDemandShock,InventoryDemandShock,OilSupplyShock,WTISpotPrice,GPR,CPI,StockVol,OilVol,VolRatio,ScaleFactor,OilInventory,identifier,IndexVol_avg,IndexVol_end
158,2020/8/1,2020,8,34.89904762,732.88,32.59,22.88952381,480.68,26.41,11.19464507,1151.929,2085.108,4774.48,4.858706217,0.689782944,-1.094166389,-0.046503632,-0.615696674,2.792488775,65.46604919,259.411,0.000743392,0.003477316,4.677631971,2.289799857,7.877657622,202008,1.5246733793891012,1.2340022718667172
159,2020/9/1,2020,9,43.69238095,917.54,44.0,27.64761905,580.6,26.37,11.1932125,1139.91,2065.367,4730.281,4.87357897,0.512478086,-6.882840422,0.199967658,0.460793059,2.72396343,80.37738037,260.029,0.004907443,0.012051563,2.455772408,2.290285939,7.867381265,202009,1.5803306921649733,1.6685627607129312
160,2020/10/1,2020,10,48.83045455,1074.27,68.84,29.43863636,647.65,38.02,11.20026741,1132.478,2024.885,4669.445,4.883090256,-0.355667527,-1.852424504,-0.197582766,-1.814396735,2.717154976,76.08316803,260.286,0.003660401,0.019331401,5.281225357,2.306029725,7.867690743,202010,1.6587199880069445,1.8106259863229879
161,2020/11/1,2020,11,49.7815,995.63,47.37,24.9955,499.91,20.57,11.22543337,1138.837,2026.809,4651.281,4.892984325,0.702508547,3.399454212,-1.117473701,1.110013363,2.753474091,70.06746674,260.813,0.00249203,0.016839511,6.757345568,2.294878797,7.868442876,202011,1.9916184913284392,2.3028682547399124
162,2020/12/1,2020,12,39.81590909,875.95,37.83,22.37409091,492.23,22.75,11.23219663,1123.557,1981.434,4571.926,4.903528013,0.749701692,3.244855807,-0.599868864,-2.540909888,2.887265146,64.06729126,262.035,0.000678179,0.003658293,5.394284262,2.307382431,7.86036856,202012,1.7795542732958352,1.6628571428571428
163,2021/1/1,2021,1,37.74578947,717.17,40.2,24.91,473.29,33.09,11.23993008,1114.354,1975.188,4585.805,4.915278366,-0.228399806,1.368865609,0.084417675,-0.422229088,2.985591557,78.42060852,262.65,0.002077591,0.00492422,2.370157959,2.321705579,7.858332223,202101,1.5152866105981533,1.214868540344515
164,2021/2/1,2021,2,37.06473684,704.23,42.49,23.14052632,439.67,27.95,11.21256415,1131.649,1940.841,4519.023,4.912966779,-0.979810842,0.738343138,0.551936252,-2.063344042,3.108808416,74.35603333,263.638,0.001501267,0.006990967,4.656710366,2.328383933,7.876605576,202102,1.601724019905525,1.5202146690518785
165,2021/3/1,2021,3,42.41782609,975.61,45.65,21.84304348,502.39,19.4,11.23905925,1140.238,1948.721,4467.391,4.916822249,-0.293515161,4.685960027,-1.058562167,1.585109423,3.158207792,79.94161987,264.914,0.002473194,0.022627777,9.149212449,2.292473371,7.868623601,202103,1.9419375385503743,2.3530927835051547
166,2021/4/1,2021,4,38.315,842.93,38.39,17.41619048,365.74,18.61,11.23174965,1122.586,1932.24,4457.609,4.921504393,-0.399368657,0.614890792,-1.029638904,-0.706467506,3.141766275,90.57736206,266.67,0.001059283,0.006155068,5.81060052,2.306964456,7.859322803,202104,2.199964455143005,2.062869425040301
167,2021/5/1,2021,5,37.1055,742.11,33.54,19.7605,395.21,16.76,11.23801153,1104.565,1931.452,4469.227,4.913390239,-0.762144101,7.6363111,-0.892998867,0.020814746,3.1895271,94.01955414,268.444,0.001496483,0.006875355,4.59434161,2.313920822,7.846150283,202105,1.877761190253283,2.0011933174224343
168,2021/6/1,2021,6,33.00409091,726.09,32.74,16.95681818,373.05,15.83,11.24650169,1069.412,1902.668,4398.918,4.923110736,1.34878161,7.041847619,-2.903039889,0.793587018,3.272697715,75.57621002,270.559,0.000607375,0.002454588,4.041307103,2.311973502,7.812965734,202106,1.9463610778658478,2.068224889450411
169,2021/7/1,2021,7,37.70761905,791.86,32.85,17.60333333,369.67,18.24,11.26111234,1060.047,1899.419,4364.336,4.925013072,-0.22221038,0.961023365,-0.95785043,-0.086106506,3.283684765,60.60164261,271.764,0.001123987,0.01169723,10.40690549,2.297721566,7.797986534,202107,2.1420726599397977,1.8009868421052635
170,2021/8/1,2021,8,38.20272727,840.46,34.28,17.47272727,384.4,16.48,11.25651348,1042.827,1871.506,4325.078,4.921423507,-0.154861675,-0.152883353,-1.001132265,-1.359889426,3.211703908,90.60826874,272.87,0.000606104,0.011279528,18.60990236,2.311014766,7.787377294,202108,2.1864203956066213,2.0800970873786406
171,2021/9/1,2021,9,34.01380952,714.29,38.68,19.8247619,416.32,23.14,11.26094356,1038.111,1868.708,4267.258,4.913681447,-0.900559281,6.332068056,-1.487780634,-0.856297214,3.263733049,81.63436127,274.028,0.001393444,0.004449581,3.193225357,2.283533864,7.770882178,202109,1.7157234821569285,1.6715643906655142
172,2021/10/1,2021,10,37.27619048,782.8,37.92,17.87142857,375.3,16.26,11.27775121,1047.226,1863.613,4248.629,4.922090891,0.380116251,2.909445346,0.859737925,1.012982727,3.383237394,80.95104218,276.522,0.00115112,0.004696871,4.080260603,2.279780727,7.777979308,202110,2.0857980286239646,2.3321033210332103
173,2021/11/1,2021,11,41.04904762,862.03,75.23,18.50047619,388.51,27.19,11.28839032,1034.854,1835.215,4218.914,4.934411934,1.129828482,0.452425447,-0.730959384,0.096916518,3.34633957,89.13878632,278.711,0.001326665,0.010498978,7.913811185,2.298866345,7.774431741,202111,2.218810326741109,2.766826038984921
174,2021/12/1,2021,12,50.11,1152.53,42.62,21.35454545,469.8,17.22,11.28429665,1014.866,1792.294,4119.094,4.945010668,1.214354748,-3.175207477,-2.10823926,-0.962991796,3.239847941,108.5250473,280.887,0.002518415,0.009036628,3.588220993,2.29822451,7.754648736,202112,2.346573010290884,2.4750290360046456
175,2022/1/1,2022,1,41.346,826.92,42.35,23.181,463.62,24.83,11.28535337,1002.59,1778.304,4116.578,4.955805858,1.223026947,5.700441462,-0.028011458,-1.958075617,3.382628958,141.1321564,282.599,0.002780063,0.005272531,1.896550849,2.314889918,7.749704065,202201,1.7836158923256114,1.7055980668546116
176,2022/2/1,2022,2,46.72789474,887.83,52.5,25.74842105,489.22,30.15,11.2978106,988.001,1744.322,4077.871,4.965866552,0.039174174,3.66106778,-0.683626688,0.48416586,3.471918222,219.0926056,284.61,0.003676323,0.008480667,2.306833648,2.33779715,7.744892807,202202,1.8147868037912174,1.7412935323383085
177,2022/3/1,2022,3,67.49521739,1552.39,57.66,26.96869565,620.28,20.56,11.29659925,980.451,1719.69,4040.016,4.954764015,-1.699536701,5.492400654,-0.198065762,-1.923178426,3.630794895,325.4237671,287.472,0.00474681,0.069791181,14.70275509,2.349269927,7.74211728,202203,2.502724576151312,2.804474708171206
178,2022/4/1,2022,4,52.85,1057.0,53.1,24.3735,487.47,33.4,11.28436967,966.982,1701.365,4059.936,4.934402058,-2.784998175,-3.647271982,-0.185358695,-0.801863389,3.562904046,194.7902069,288.611,0.004926538,0.019984543,4.056508262,2.386281603,7.743916221,202204,2.1683385644244773,1.5898203592814373
179,2022/5/1,2022,5,51.63809524,1084.4,49.82,29.31363636,644.9,26.19,11.27745234,937.379,1695.559,4041.619,4.942426497,0.752990459,6.095282222,-2.736298518,-0.893832342,3.627307446,144.6686859,291.268,0.00776003,0.017526141,2.258514669,2.383649876,7.711720557,202205,1.7615724847587622,1.9022527682321495
180,2022/6/1,2022,6,46.99857143,986.97,48.9,28.23318182,621.13,28.71,11.28117788,910.826,1672.993,3992.969,4.956124962,1.397643965,1.738307729,-0.784206762,-1.005686334,3.662657144,134.8953857,294.728,0.007203428,0.01224011,1.699206218,2.386721881,7.684272707,202206,1.6646572720580455,1.7032392894461859
181,2022/7/1,2022,7,50.437,1008.74,46.19,24.9952381,524.9,21.33,11.29358716,892.22,1683.439,4020.624,4.952292585,,,,,3.540697009,118.9860764,294.628,0.003187742,0.01803545,5.657751126,2.388339583,7.664311128,202207,2.0178643547308317,2.1654946085325832
182,2022/8/1,2022,8,48.8373913,1123.26,52.11,22.16956522,509.9,25.87,11.30668438,864.799,1657.445,3986.091,4.957475821,,,,,3.456888639,135.0545502,295.32,0.003348925,0.015622581,4.664954166,2.404961251,7.640030901,202208,2.2029025294524924,2.014302280633939
183,2022/9/1,2022,9,50.4352381,1059.14,55.69,27.34181818,601.52,31.62,11.31109541,845.203,1631.458,3973.232,4.959240624,,,,,3.346898698,133.977829,296.539,0.004933698,0.015564004,3.154632751,2.435387243,7.629682611,202209,1.8446190289163864,1.7612270714737506
184,2022/10/1,2022,10,50.61428571,1062.9,47.41,30.00571429,630.12,25.88,11.31229386,836.823,1621.385,3977.238,4.950273614,,,,,3.380330383,145.8742676,297.987,0.006503949,0.012806637,1.969055491,2.452988032,7.626919465,202210,1.6868215574147558,1.8319165378670788
185,2022/11/1,2022,11,46.52761905,977.08,46.15,23.29909091,512.58,20.58,11.31352517,801.957,1603.669,3994.88,4.948222214,,,,,3.341283887,118.7280731,298.598,0.006342753,0.014025034,2.211190401,2.491087625,7.599774403,202211,1.9969714367709637,2.242468415937804
